#,fecha_i_dt,periodo_manana,periodo_tarde,periodo_noche,d,d,d,d,dd
27992,2017-06-12 00:27:00,0,0,1,12:27:00 AM,,,,
27993,2017-06-13 00:27:00,0,0,1,12:27:00 AM,,,,
27994,2017-06-14 00:27:00,0,0,1,12:27:00 AM,,,,
27995,2017-06-15 00:27:00,0,0,1,12:27:00 AM,,,,
27996,2017-06-16 00:27:00,0,0,1,12:27:00 AM,,,,
27997,2017-06-17 00:27:00,0,0,1,12:27:00 AM,,,,
27998,2017-06-18 00:27:00,0,0,1,12:27:00 AM,,,,
27999,2017-06-19 00:27:00,0,0,1,12:27:00 AM,,,,
28000,2017-06-20 00:27:00,0,0,1,12:27:00 AM,,,,
28001,2017-06-21 00:27:00,0,0,1,12:27:00 AM,,,,
28002,2017-06-22 00:27:00,0,0,1,12:27:00 AM,,,,
28003,2017-06-23 00:27:00,0,0,1,12:27:00 AM,,,,
28004,2017-06-24 00:27:00,0,0,1,12:27:00 AM,,,,
28005,2017-06-26 00:27:00,0,0,1,12:27:00 AM,,,,
28006,2017-06-27 00:27:00,0,0,1,12:27:00 AM,,,,
28007,2017-06-28 00:27:00,0,0,1,12:27:00 AM,,,,
28008,2017-06-29 00:27:00,0,0,1,12:27:00 AM,,,,
4997,2017-01-04 00:30:00,0,0,1,12:30:00 AM,,,,
4998,2017-01-05 00:30:00,0,0,1,12:30:00 AM,,,,
4999,2017-01-12 00:30:00,0,0,1,12:30:00 AM,,,,
5000,2017-01-18 00:30:00,0,0,1,12:30:00 AM,,,,
5001,2017-01-19 00:30:00,0,0,1,12:30:00 AM,,,,
5002,2017-01-25 00:30:00,0,0,1,12:30:00 AM,,,,
5003,2017-01-26 00:30:00,0,0,1,12:30:00 AM,,,,
10642,2017-02-01 00:30:00,0,0,1,12:30:00 AM,,,,
10643,2017-02-02 00:30:00,0,0,1,12:30:00 AM,,,,
10644,2017-02-08 00:30:00,0,0,1,12:30:00 AM,,,,
10645,2017-02-09 00:30:00,0,0,1,12:30:00 AM,,,,
10646,2017-02-15 00:30:00,0,0,1,12:30:00 AM,,,,
10647,2017-02-16 00:30:00,0,0,1,12:30:00 AM,,,,
10648,2017-02-22 00:30:00,0,0,1,12:30:00 AM,,,,
10649,2017-02-23 00:30:00,0,0,1,12:30:00 AM,,,,
16126,2017-03-01 00:30:00,0,0,1,12:30:00 AM,,,,
33162,2017-07-10 00:30:00,0,0,1,12:30:00 AM,,,,
33163,2017-07-17 00:30:00,0,0,1,12:30:00 AM,,,,
33164,2017-07-24 00:30:00,0,0,1,12:30:00 AM,,,,
33165,2017-07-31 00:30:00,0,0,1,12:30:00 AM,,,,
49411,2017-09-01 00:30:00,0,0,1,12:30:00 AM,,,,
52102,2017-10-06 00:30:00,0,0,1,12:30:00 AM,,,,
55013,2017-10-30 00:30:00,0,0,1,12:30:00 AM,,,,
55027,2017-10-02 00:30:00,0,0,1,12:30:00 AM,,,,
55028,2017-10-03 00:30:00,0,0,1,12:30:00 AM,,,,
55029,2017-10-05 00:30:00,0,0,1,12:30:00 AM,,,,
55030,2017-10-06 00:30:00,0,0,1,12:30:00 AM,,,,
55031,2017-10-09 00:30:00,0,0,1,12:30:00 AM,,,,
55032,2017-10-10 00:30:00,0,0,1,12:30:00 AM,,,,
55033,2017-10-12 00:30:00,0,0,1,12:30:00 AM,,,,
55034,2017-10-13 00:30:00,0,0,1,12:30:00 AM,,,,
55035,2017-10-16 00:30:00,0,0,1,12:30:00 AM,,,,
55036,2017-10-17 00:30:00,0,0,1,12:30:00 AM,,,,
55037,2017-10-19 00:30:00,0,0,1,12:30:00 AM,,,,
55038,2017-10-20 00:30:00,0,0,1,12:30:00 AM,,,,
55039,2017-10-23 00:30:00,0,0,1,12:30:00 AM,,,,
55040,2017-10-24 00:30:00,0,0,1,12:30:00 AM,,,,
55041,2017-10-26 00:30:00,0,0,1,12:30:00 AM,,,,
55042,2017-10-27 00:30:00,0,0,1,12:30:00 AM,,,,
55043,2017-10-30 00:30:00,0,0,1,12:30:00 AM,,,,
55044,2017-10-31 00:30:00,0,0,1,12:30:00 AM,,,,
55470,2017-10-23 00:30:00,0,0,1,12:30:00 AM,,,,
61054,2017-11-01 00:30:00,0,0,1,12:30:00 AM,,,,
61055,2017-11-03 00:30:00,0,0,1,12:30:00 AM,,,,
61056,2017-11-06 00:30:00,0,0,1,12:30:00 AM,,,,
61057,2017-11-08 00:30:00,0,0,1,12:30:00 AM,,,,
61058,2017-11-10 00:30:00,0,0,1,12:30:00 AM,,,,
61059,2017-11-13 00:30:00,0,0,1,12:30:00 AM,,,,
61060,2017-11-15 00:30:00,0,0,1,12:30:00 AM,,,,
61061,2017-11-17 00:30:00,0,0,1,12:30:00 AM,,,,
61062,2017-11-20 00:30:00,0,0,1,12:30:00 AM,,,,
61063,2017-11-22 00:30:00,0,0,1,12:30:00 AM,,,,
61064,2017-11-24 00:30:00,0,0,1,12:30:00 AM,,,,
61065,2017-11-27 00:30:00,0,0,1,12:30:00 AM,,,,
61066,2017-11-29 00:30:00,0,0,1,12:30:00 AM,,,,
61079,2017-11-02 00:30:00,0,0,1,12:30:00 AM,,,,
61080,2017-11-03 00:30:00,0,0,1,12:30:00 AM,,,,
61081,2017-11-06 00:30:00,0,0,1,12:30:00 AM,,,,
61082,2017-11-07 00:30:00,0,0,1,12:30:00 AM,,,,
61083,2017-11-09 00:30:00,0,0,1,12:30:00 AM,,,,
61084,2017-11-10 00:30:00,0,0,1,12:30:00 AM,,,,
61085,2017-11-13 00:30:00,0,0,1,12:30:00 AM,,,,
61086,2017-11-14 00:30:00,0,0,1,12:30:00 AM,,,,
61087,2017-11-16 00:30:00,0,0,1,12:30:00 AM,,,,
61088,2017-11-17 00:30:00,0,0,1,12:30:00 AM,,,,
61089,2017-11-20 00:30:00,0,0,1,12:30:00 AM,,,,
61090,2017-11-21 00:30:00,0,0,1,12:30:00 AM,,,,
61091,2017-11-23 00:30:00,0,0,1,12:30:00 AM,,,,
61092,2017-11-24 00:30:00,0,0,1,12:30:00 AM,,,,
61093,2017-11-27 00:30:00,0,0,1,12:30:00 AM,,,,
61094,2017-11-28 00:30:00,0,0,1,12:30:00 AM,,,,
61095,2017-11-30 00:30:00,0,0,1,12:30:00 AM,,,,
67273,2017-12-01 00:30:00,0,0,1,12:30:00 AM,,,,
67274,2017-12-04 00:30:00,0,0,1,12:30:00 AM,,,,
67275,2017-12-06 00:30:00,0,0,1,12:30:00 AM,,,,
67276,2017-12-08 00:30:00,0,0,1,12:30:00 AM,,,,
67277,2017-12-11 00:30:00,0,0,1,12:30:00 AM,,,,
67278,2017-12-13 00:30:00,0,0,1,12:30:00 AM,,,,
67279,2017-12-15 00:30:00,0,0,1,12:30:00 AM,,,,
67280,2017-12-18 00:30:00,0,0,1,12:30:00 AM,,,,
67281,2017-12-20 00:30:00,0,0,1,12:30:00 AM,,,,
67282,2017-12-22 00:30:00,0,0,1,12:30:00 AM,,,,
67283,2017-12-25 00:30:00,0,0,1,12:30:00 AM,,,,
67284,2017-12-27 00:30:00,0,0,1,12:30:00 AM,,,,
67285,2017-12-29 00:30:00,0,0,1,12:30:00 AM,,,,
67300,2017-12-01 00:30:00,0,0,1,12:30:00 AM,,,,
67301,2017-12-04 00:30:00,0,0,1,12:30:00 AM,,,,
67302,2017-12-05 00:30:00,0,0,1,12:30:00 AM,,,,
67303,2017-12-07 00:30:00,0,0,1,12:30:00 AM,,,,
67304,2017-12-08 00:30:00,0,0,1,12:30:00 AM,,,,
67305,2017-12-11 00:30:00,0,0,1,12:30:00 AM,,,,
67306,2017-12-12 00:30:00,0,0,1,12:30:00 AM,,,,
67307,2017-12-14 00:30:00,0,0,1,12:30:00 AM,,,,
67308,2017-12-15 00:30:00,0,0,1,12:30:00 AM,,,,
67309,2017-12-18 00:30:00,0,0,1,12:30:00 AM,,,,
67310,2017-12-19 00:30:00,0,0,1,12:30:00 AM,,,,
67311,2017-12-21 00:30:00,0,0,1,12:30:00 AM,,,,
67312,2017-12-22 00:30:00,0,0,1,12:30:00 AM,,,,
67313,2017-12-25 00:30:00,0,0,1,12:30:00 AM,,,,
67314,2017-12-26 00:30:00,0,0,1,12:30:00 AM,,,,
67315,2017-12-28 00:30:00,0,0,1,12:30:00 AM,,,,
67316,2017-12-29 00:30:00,0,0,1,12:30:00 AM,,,,
22740,2017-05-14 00:32:00,0,0,1,12:32:00 AM,,,,
22741,2017-05-15 00:32:00,0,0,1,12:32:00 AM,,,,
22742,2017-05-16 00:32:00,0,0,1,12:32:00 AM,,,,
22743,2017-05-17 00:32:00,0,0,1,12:32:00 AM,,,,
22744,2017-05-18 00:32:00,0,0,1,12:32:00 AM,,,,
22745,2017-05-20 00:32:00,0,0,1,12:32:00 AM,,,,
22746,2017-05-21 00:32:00,0,0,1,12:32:00 AM,,,,
22747,2017-05-22 00:32:00,0,0,1,12:32:00 AM,,,,
22748,2017-05-23 00:32:00,0,0,1,12:32:00 AM,,,,
22749,2017-05-24 00:32:00,0,0,1,12:32:00 AM,,,,
22750,2017-05-25 00:32:00,0,0,1,12:32:00 AM,,,,
22751,2017-05-26 00:32:00,0,0,1,12:32:00 AM,,,,
22752,2017-05-27 00:32:00,0,0,1,12:32:00 AM,,,,
22753,2017-05-28 00:32:00,0,0,1,12:32:00 AM,,,,
22754,2017-05-29 00:32:00,0,0,1,12:32:00 AM,,,,
22755,2017-05-30 00:32:00,0,0,1,12:32:00 AM,,,,
22756,2017-05-31 00:32:00,0,0,1,12:32:00 AM,,,,
27952,2017-06-01 00:32:00,0,0,1,12:32:00 AM,,,,
27953,2017-06-02 00:32:00,0,0,1,12:32:00 AM,,,,
27954,2017-06-03 00:32:00,0,0,1,12:32:00 AM,,,,
27955,2017-06-04 00:32:00,0,0,1,12:32:00 AM,,,,
27956,2017-06-05 00:32:00,0,0,1,12:32:00 AM,,,,
27957,2017-06-06 00:32:00,0,0,1,12:32:00 AM,,,,
27958,2017-06-07 00:32:00,0,0,1,12:32:00 AM,,,,
27959,2017-06-08 00:32:00,0,0,1,12:32:00 AM,,,,
27960,2017-06-09 00:32:00,0,0,1,12:32:00 AM,,,,
27961,2017-06-10 00:32:00,0,0,1,12:32:00 AM,,,,
27962,2017-06-11 00:32:00,0,0,1,12:32:00 AM,,,,
27963,2017-06-12 00:32:00,0,0,1,12:32:00 AM,,,,
27964,2017-06-13 00:32:00,0,0,1,12:32:00 AM,,,,
27965,2017-06-14 00:32:00,0,0,1,12:32:00 AM,,,,
27966,2017-06-15 00:32:00,0,0,1,12:32:00 AM,,,,
27967,2017-06-16 00:32:00,0,0,1,12:32:00 AM,,,,
27968,2017-06-17 00:32:00,0,0,1,12:32:00 AM,,,,
27969,2017-06-18 00:32:00,0,0,1,12:32:00 AM,,,,
27970,2017-06-19 00:32:00,0,0,1,12:32:00 AM,,,,
27971,2017-06-20 00:32:00,0,0,1,12:32:00 AM,,,,
27972,2017-06-21 00:32:00,0,0,1,12:32:00 AM,,,,
27973,2017-06-22 00:32:00,0,0,1,12:32:00 AM,,,,
27974,2017-06-23 00:32:00,0,0,1,12:32:00 AM,,,,
27975,2017-06-24 00:32:00,0,0,1,12:32:00 AM,,,,
27976,2017-06-25 00:32:00,0,0,1,12:32:00 AM,,,,
27977,2017-06-26 00:32:00,0,0,1,12:32:00 AM,,,,
27978,2017-06-27 00:32:00,0,0,1,12:32:00 AM,,,,
27979,2017-06-28 00:32:00,0,0,1,12:32:00 AM,,,,
27980,2017-06-29 00:32:00,0,0,1,12:32:00 AM,,,,
27981,2017-06-30 00:32:00,0,0,1,12:32:00 AM,,,,
22581,2017-05-14 00:33:00,0,0,1,12:33:00 AM,,,,
22582,2017-05-15 00:33:00,0,0,1,12:33:00 AM,,,,
22583,2017-05-16 00:33:00,0,0,1,12:33:00 AM,,,,
22584,2017-05-17 00:33:00,0,0,1,12:33:00 AM,,,,
22585,2017-05-18 00:33:00,0,0,1,12:33:00 AM,,,,
22586,2017-05-19 00:33:00,0,0,1,12:33:00 AM,,,,
22587,2017-05-20 00:33:00,0,0,1,12:33:00 AM,,,,
22588,2017-05-21 00:33:00,0,0,1,12:33:00 AM,,,,
22589,2017-05-22 00:33:00,0,0,1,12:33:00 AM,,,,
22590,2017-05-23 00:33:00,0,0,1,12:33:00 AM,,,,
22591,2017-05-24 00:33:00,0,0,1,12:33:00 AM,,,,
22592,2017-05-25 00:33:00,0,0,1,12:33:00 AM,,,,
22593,2017-05-29 00:33:00,0,0,1,12:33:00 AM,,,,
22594,2017-05-30 00:33:00,0,0,1,12:33:00 AM,,,,
22595,2017-05-31 00:33:00,0,0,1,12:33:00 AM,,,,
27803,2017-06-02 00:33:00,0,0,1,12:33:00 AM,,,,
27804,2017-06-03 00:33:00,0,0,1,12:33:00 AM,,,,
27805,2017-06-04 00:33:00,0,0,1,12:33:00 AM,,,,
27806,2017-06-06 00:33:00,0,0,1,12:33:00 AM,,,,
27807,2017-06-07 00:33:00,0,0,1,12:33:00 AM,,,,
27808,2017-06-08 00:33:00,0,0,1,12:33:00 AM,,,,
27809,2017-06-12 00:33:00,0,0,1,12:33:00 AM,,,,
27810,2017-06-13 00:33:00,0,0,1,12:33:00 AM,,,,
27811,2017-06-14 00:33:00,0,0,1,12:33:00 AM,,,,
27812,2017-06-15 00:33:00,0,0,1,12:33:00 AM,,,,
27813,2017-06-17 00:33:00,0,0,1,12:33:00 AM,,,,
27814,2017-06-18 00:33:00,0,0,1,12:33:00 AM,,,,
27815,2017-06-21 00:33:00,0,0,1,12:33:00 AM,,,,
27816,2017-06-23 00:33:00,0,0,1,12:33:00 AM,,,,
27817,2017-06-24 00:33:00,0,0,1,12:33:00 AM,,,,
27818,2017-06-27 00:33:00,0,0,1,12:33:00 AM,,,,
27819,2017-06-28 00:33:00,0,0,1,12:33:00 AM,,,,
27820,2017-06-30 00:33:00,0,0,1,12:33:00 AM,,,,
32812,2017-07-01 00:33:00,0,0,1,12:33:00 AM,,,,
32813,2017-07-02 00:33:00,0,0,1,12:33:00 AM,,,,
32814,2017-07-03 00:33:00,0,0,1,12:33:00 AM,,,,
32815,2017-07-05 00:33:00,0,0,1,12:33:00 AM,,,,
32816,2017-07-06 00:33:00,0,0,1,12:33:00 AM,,,,
32817,2017-07-07 00:33:00,0,0,1,12:33:00 AM,,,,
32818,2017-07-10 00:33:00,0,0,1,12:33:00 AM,,,,
32819,2017-07-11 00:33:00,0,0,1,12:33:00 AM,,,,
32820,2017-07-12 00:33:00,0,0,1,12:33:00 AM,,,,
32821,2017-07-13 00:33:00,0,0,1,12:33:00 AM,,,,
32822,2017-07-14 00:33:00,0,0,1,12:33:00 AM,,,,
32823,2017-07-15 00:33:00,0,0,1,12:33:00 AM,,,,
32824,2017-07-16 00:33:00,0,0,1,12:33:00 AM,,,,
32825,2017-07-17 00:33:00,0,0,1,12:33:00 AM,,,,
32826,2017-07-18 00:33:00,0,0,1,12:33:00 AM,,,,
32827,2017-07-20 00:33:00,0,0,1,12:33:00 AM,,,,
32828,2017-07-21 00:33:00,0,0,1,12:33:00 AM,,,,
32829,2017-07-22 00:33:00,0,0,1,12:33:00 AM,,,,
32830,2017-07-23 00:33:00,0,0,1,12:33:00 AM,,,,
32831,2017-07-24 00:33:00,0,0,1,12:33:00 AM,,,,
32832,2017-07-25 00:33:00,0,0,1,12:33:00 AM,,,,
32833,2017-07-26 00:33:00,0,0,1,12:33:00 AM,,,,
32834,2017-07-27 00:33:00,0,0,1,12:33:00 AM,,,,
32835,2017-07-28 00:33:00,0,0,1,12:33:00 AM,,,,
32836,2017-07-29 00:33:00,0,0,1,12:33:00 AM,,,,
32837,2017-07-30 00:33:00,0,0,1,12:33:00 AM,,,,
32838,2017-07-31 00:33:00,0,0,1,12:33:00 AM,,,,
38794,2017-08-02 00:33:00,0,0,1,12:33:00 AM,,,,
38795,2017-08-03 00:33:00,0,0,1,12:33:00 AM,,,,
38796,2017-08-04 00:33:00,0,0,1,12:33:00 AM,,,,
38797,2017-08-05 00:33:00,0,0,1,12:33:00 AM,,,,
38798,2017-08-06 00:33:00,0,0,1,12:33:00 AM,,,,
38799,2017-08-08 00:33:00,0,0,1,12:33:00 AM,,,,
38800,2017-08-09 00:33:00,0,0,1,12:33:00 AM,,,,
38801,2017-08-10 00:33:00,0,0,1,12:33:00 AM,,,,
38802,2017-08-11 00:33:00,0,0,1,12:33:00 AM,,,,
38803,2017-08-12 00:33:00,0,0,1,12:33:00 AM,,,,
1218,2017-01-13 00:35:00,0,0,1,12:35:00 AM,,,,
11084,2017-02-09 00:35:00,0,0,1,12:35:00 AM,,,,
11085,2017-02-10 00:35:00,0,0,1,12:35:00 AM,,,,
11086,2017-02-11 00:35:00,0,0,1,12:35:00 AM,,,,
11087,2017-02-12 00:35:00,0,0,1,12:35:00 AM,,,,
11088,2017-02-13 00:35:00,0,0,1,12:35:00 AM,,,,
11089,2017-02-14 00:35:00,0,0,1,12:35:00 AM,,,,
11090,2017-02-15 00:35:00,0,0,1,12:35:00 AM,,,,
11091,2017-02-16 00:35:00,0,0,1,12:35:00 AM,,,,
11092,2017-02-17 00:35:00,0,0,1,12:35:00 AM,,,,
11093,2017-02-18 00:35:00,0,0,1,12:35:00 AM,,,,
11094,2017-02-19 00:35:00,0,0,1,12:35:00 AM,,,,
11095,2017-02-20 00:35:00,0,0,1,12:35:00 AM,,,,
11096,2017-02-21 00:35:00,0,0,1,12:35:00 AM,,,,
11097,2017-02-22 00:35:00,0,0,1,12:35:00 AM,,,,
11098,2017-02-23 00:35:00,0,0,1,12:35:00 AM,,,,
11099,2017-02-24 00:35:00,0,0,1,12:35:00 AM,,,,
11100,2017-02-25 00:35:00,0,0,1,12:35:00 AM,,,,
11101,2017-02-26 00:35:00,0,0,1,12:35:00 AM,,,,
11102,2017-02-27 00:35:00,0,0,1,12:35:00 AM,,,,
11103,2017-02-28 00:35:00,0,0,1,12:35:00 AM,,,,
16630,2017-03-01 00:35:00,0,0,1,12:35:00 AM,,,,
16631,2017-03-02 00:35:00,0,0,1,12:35:00 AM,,,,
16632,2017-03-03 00:35:00,0,0,1,12:35:00 AM,,,,
16633,2017-03-04 00:35:00,0,0,1,12:35:00 AM,,,,
16634,2017-03-05 00:35:00,0,0,1,12:35:00 AM,,,,
16635,2017-03-06 00:35:00,0,0,1,12:35:00 AM,,,,
16636,2017-03-07 00:35:00,0,0,1,12:35:00 AM,,,,
16637,2017-03-08 00:35:00,0,0,1,12:35:00 AM,,,,
16638,2017-03-09 00:35:00,0,0,1,12:35:00 AM,,,,
16639,2017-03-10 00:35:00,0,0,1,12:35:00 AM,,,,
16640,2017-03-11 00:35:00,0,0,1,12:35:00 AM,,,,
16641,2017-03-12 00:35:00,0,0,1,12:35:00 AM,,,,
16642,2017-03-13 00:35:00,0,0,1,12:35:00 AM,,,,
16643,2017-03-14 00:35:00,0,0,1,12:35:00 AM,,,,
16644,2017-03-15 00:35:00,0,0,1,12:35:00 AM,,,,
16645,2017-03-16 00:35:00,0,0,1,12:35:00 AM,,,,
16646,2017-03-17 00:35:00,0,0,1,12:35:00 AM,,,,
16647,2017-03-18 00:35:00,0,0,1,12:35:00 AM,,,,
16648,2017-03-19 00:35:00,0,0,1,12:35:00 AM,,,,
16649,2017-03-20 00:35:00,0,0,1,12:35:00 AM,,,,
16650,2017-03-21 00:35:00,0,0,1,12:35:00 AM,,,,
16651,2017-03-22 00:35:00,0,0,1,12:35:00 AM,,,,
16652,2017-03-23 00:35:00,0,0,1,12:35:00 AM,,,,
16653,2017-03-24 00:35:00,0,0,1,12:35:00 AM,,,,
16654,2017-03-25 00:35:00,0,0,1,12:35:00 AM,,,,
31426,2017-06-28 00:35:00,0,0,1,12:35:00 AM,,,,
56882,2017-11-03 00:35:00,0,0,1,12:35:00 AM,,,,
56883,2017-11-04 00:35:00,0,0,1,12:35:00 AM,,,,
56884,2017-11-06 00:35:00,0,0,1,12:35:00 AM,,,,
56885,2017-11-07 00:35:00,0,0,1,12:35:00 AM,,,,
56886,2017-11-10 00:35:00,0,0,1,12:35:00 AM,,,,
56887,2017-11-11 00:35:00,0,0,1,12:35:00 AM,,,,
56888,2017-11-13 00:35:00,0,0,1,12:35:00 AM,,,,
56889,2017-11-14 00:35:00,0,0,1,12:35:00 AM,,,,
56890,2017-11-17 00:35:00,0,0,1,12:35:00 AM,,,,
56891,2017-11-18 00:35:00,0,0,1,12:35:00 AM,,,,
56892,2017-11-20 00:35:00,0,0,1,12:35:00 AM,,,,
56893,2017-11-21 00:35:00,0,0,1,12:35:00 AM,,,,
56894,2017-11-24 00:35:00,0,0,1,12:35:00 AM,,,,
56895,2017-11-25 00:35:00,0,0,1,12:35:00 AM,,,,
56896,2017-11-27 00:35:00,0,0,1,12:35:00 AM,,,,
56897,2017-11-28 00:35:00,0,0,1,12:35:00 AM,,,,
63025,2017-12-01 00:35:00,0,0,1,12:35:00 AM,,,,
63026,2017-12-02 00:35:00,0,0,1,12:35:00 AM,,,,
63027,2017-12-04 00:35:00,0,0,1,12:35:00 AM,,,,
63028,2017-12-05 00:35:00,0,0,1,12:35:00 AM,,,,
63029,2017-12-08 00:35:00,0,0,1,12:35:00 AM,,,,
63030,2017-12-09 00:35:00,0,0,1,12:35:00 AM,,,,
63031,2017-12-11 00:35:00,0,0,1,12:35:00 AM,,,,
63032,2017-12-12 00:35:00,0,0,1,12:35:00 AM,,,,
63033,2017-12-15 00:35:00,0,0,1,12:35:00 AM,,,,
63034,2017-12-16 00:35:00,0,0,1,12:35:00 AM,,,,
63035,2017-12-18 00:35:00,0,0,1,12:35:00 AM,,,,
63036,2017-12-19 00:35:00,0,0,1,12:35:00 AM,,,,
63037,2017-12-22 00:35:00,0,0,1,12:35:00 AM,,,,
63038,2017-12-23 00:35:00,0,0,1,12:35:00 AM,,,,
63039,2017-12-25 00:35:00,0,0,1,12:35:00 AM,,,,
63040,2017-12-26 00:35:00,0,0,1,12:35:00 AM,,,,
63041,2017-12-29 00:35:00,0,0,1,12:35:00 AM,,,,
63042,2017-12-30 00:35:00,0,0,1,12:35:00 AM,,,,
32997,2017-07-01 00:36:00,0,0,1,12:36:00 AM,,,,
32998,2017-07-02 00:36:00,0,0,1,12:36:00 AM,,,,
32999,2017-07-03 00:36:00,0,0,1,12:36:00 AM,,,,
33000,2017-07-04 00:36:00,0,0,1,12:36:00 AM,,,,
33001,2017-07-05 00:36:00,0,0,1,12:36:00 AM,,,,
33002,2017-07-06 00:36:00,0,0,1,12:36:00 AM,,,,
33003,2017-07-07 00:36:00,0,0,1,12:36:00 AM,,,,
33004,2017-07-08 00:36:00,0,0,1,12:36:00 AM,,,,
33005,2017-07-09 00:36:00,0,0,1,12:36:00 AM,,,,
33006,2017-07-10 00:36:00,0,0,1,12:36:00 AM,,,,
33007,2017-07-11 00:36:00,0,0,1,12:36:00 AM,,,,
33008,2017-07-12 00:36:00,0,0,1,12:36:00 AM,,,,
33009,2017-07-13 00:36:00,0,0,1,12:36:00 AM,,,,
33010,2017-07-14 00:36:00,0,0,1,12:36:00 AM,,,,
33011,2017-07-15 00:36:00,0,0,1,12:36:00 AM,,,,
33012,2017-07-16 00:36:00,0,0,1,12:36:00 AM,,,,
33013,2017-07-17 00:36:00,0,0,1,12:36:00 AM,,,,
33014,2017-07-18 00:36:00,0,0,1,12:36:00 AM,,,,
33015,2017-07-19 00:36:00,0,0,1,12:36:00 AM,,,,
33016,2017-07-20 00:36:00,0,0,1,12:36:00 AM,,,,
33017,2017-07-21 00:36:00,0,0,1,12:36:00 AM,,,,
33018,2017-07-22 00:36:00,0,0,1,12:36:00 AM,,,,
33019,2017-07-23 00:36:00,0,0,1,12:36:00 AM,,,,
33020,2017-07-24 00:36:00,0,0,1,12:36:00 AM,,,,
33021,2017-07-25 00:36:00,0,0,1,12:36:00 AM,,,,
33022,2017-07-26 00:36:00,0,0,1,12:36:00 AM,,,,
33023,2017-07-27 00:36:00,0,0,1,12:36:00 AM,,,,
33024,2017-07-28 00:36:00,0,0,1,12:36:00 AM,,,,
33025,2017-07-29 00:36:00,0,0,1,12:36:00 AM,,,,
33026,2017-07-30 00:36:00,0,0,1,12:36:00 AM,,,,
33027,2017-07-31 00:36:00,0,0,1,12:36:00 AM,,,,
38963,2017-08-01 00:36:00,0,0,1,12:36:00 AM,,,,
38964,2017-08-02 00:36:00,0,0,1,12:36:00 AM,,,,
38965,2017-08-03 00:36:00,0,0,1,12:36:00 AM,,,,
38966,2017-08-04 00:36:00,0,0,1,12:36:00 AM,,,,
38967,2017-08-05 00:36:00,0,0,1,12:36:00 AM,,,,
38968,2017-08-06 00:36:00,0,0,1,12:36:00 AM,,,,
38969,2017-08-07 00:36:00,0,0,1,12:36:00 AM,,,,
38970,2017-08-08 00:36:00,0,0,1,12:36:00 AM,,,,
38971,2017-08-09 00:36:00,0,0,1,12:36:00 AM,,,,
38972,2017-08-10 00:36:00,0,0,1,12:36:00 AM,,,,
38973,2017-08-11 00:36:00,0,0,1,12:36:00 AM,,,,
38974,2017-08-12 00:36:00,0,0,1,12:36:00 AM,,,,
2255,2017-01-15 00:40:00,0,0,1,12:40:00 AM,,,,
2256,2017-01-16 00:40:00,0,0,1,12:40:00 AM,,,,
2257,2017-01-22 00:40:00,0,0,1,12:40:00 AM,,,,
2258,2017-01-23 00:40:00,0,0,1,12:40:00 AM,,,,
2259,2017-01-29 00:40:00,0,0,1,12:40:00 AM,,,,
2260,2017-01-30 00:40:00,0,0,1,12:40:00 AM,,,,
8128,2017-02-05 00:40:00,0,0,1,12:40:00 AM,,,,
8129,2017-02-06 00:40:00,0,0,1,12:40:00 AM,,,,
8130,2017-02-12 00:40:00,0,0,1,12:40:00 AM,,,,
8131,2017-02-13 00:40:00,0,0,1,12:40:00 AM,,,,
8132,2017-02-19 00:40:00,0,0,1,12:40:00 AM,,,,
8133,2017-02-20 00:40:00,0,0,1,12:40:00 AM,,,,
8134,2017-02-26 00:40:00,0,0,1,12:40:00 AM,,,,
8135,2017-02-27 00:40:00,0,0,1,12:40:00 AM,,,,
9140,2017-02-11 00:40:00,0,0,1,12:40:00 AM,,,,
37227,2017-07-25 00:40:00,0,0,1,12:40:00 AM,,,,
37228,2017-07-26 00:40:00,0,0,1,12:40:00 AM,,,,
43581,2017-08-25 00:40:00,0,0,1,12:40:00 AM,,,,
43583,2017-08-27 00:40:00,0,0,1,12:40:00 AM,,,,
43584,2017-08-28 00:40:00,0,0,1,12:40:00 AM,,,,
43586,2017-08-30 00:40:00,0,0,1,12:40:00 AM,,,,
43587,2017-08-31 00:40:00,0,0,1,12:40:00 AM,,,,
49106,2017-09-01 00:40:00,0,0,1,12:40:00 AM,,,,
49107,2017-09-02 00:40:00,0,0,1,12:40:00 AM,,,,
49108,2017-09-03 00:40:00,0,0,1,12:40:00 AM,,,,
49109,2017-09-04 00:40:00,0,0,1,12:40:00 AM,,,,
49110,2017-09-05 00:40:00,0,0,1,12:40:00 AM,,,,
49111,2017-09-06 00:40:00,0,0,1,12:40:00 AM,,,,
49112,2017-09-07 00:40:00,0,0,1,12:40:00 AM,,,,
49113,2017-09-08 00:40:00,0,0,1,12:40:00 AM,,,,
49114,2017-09-09 00:40:00,0,0,1,12:40:00 AM,,,,
49115,2017-09-10 00:40:00,0,0,1,12:40:00 AM,,,,
49116,2017-09-11 00:40:00,0,0,1,12:40:00 AM,,,,
49117,2017-09-12 00:40:00,0,0,1,12:40:00 AM,,,,
49118,2017-09-13 00:40:00,0,0,1,12:40:00 AM,,,,
49119,2017-09-14 00:40:00,0,0,1,12:40:00 AM,,,,
49120,2017-09-15 00:40:00,0,0,1,12:40:00 AM,,,,
49121,2017-09-16 00:40:00,0,0,1,12:40:00 AM,,,,
