X,fecha_i_dt,temporada_alta_1,temporada_alta_2,temporada_alta_3,temporada_alta_4,
68192,2017-12-29 04:05:00,0,0,0,4,
67837,2017-12-29 04:00:00,0,0,0,4,
62384,2017-12-29 03:12:00,0,0,0,4,
66190,2017-12-29 02:20:00,0,0,0,4,
64592,2017-12-29 02:00:00,0,0,0,4,
66209,2017-12-29 01:50:00,0,0,0,4,
62440,2017-12-29 01:41:00,0,0,0,4,
62411,2017-12-29 01:36:00,0,0,0,4,
62553,2017-12-29 01:30:00,0,0,0,4,
66840,2017-12-29 01:25:00,0,0,0,4,
62723,2017-12-29 00:55:00,0,0,0,4,
66627,2017-12-29 00:55:00,0,0,0,4,
63041,2017-12-29 00:35:00,0,0,0,4,
67285,2017-12-29 00:30:00,0,0,0,4,
67316,2017-12-29 00:30:00,0,0,0,4,
67217,2017-12-29 00:25:00,0,0,0,4,
61859,2017-12-28 23:55:00,0,0,0,4,
62023,2017-12-28 23:45:00,0,0,0,4,
66944,2017-12-28 23:40:00,0,0,0,4,
62752,2017-12-28 23:30:00,0,0,0,4,
66794,2017-12-28 23:30:00,0,0,0,4,
66709,2017-12-28 23:20:00,0,0,0,4,
64403,2017-12-28 22:50:00,0,0,0,4,
67001,2017-12-28 22:45:00,0,0,0,4,
66055,2017-12-28 22:35:00,0,0,0,4,
66732,2017-12-28 22:35:00,0,0,0,4,
61920,2017-12-28 22:30:00,0,0,0,4,
66290,2017-12-28 22:00:00,0,0,0,4,
67797,2017-12-28 22:00:00,0,0,0,4,
65756,2017-12-28 21:59:00,0,0,0,4,
62470,2017-12-28 21:50:00,0,0,0,4,
61890,2017-12-28 21:45:00,0,0,0,4,
62172,2017-12-28 21:25:00,0,0,0,4,
65105,2017-12-28 21:20:00,0,0,0,4,
61964,2017-12-28 21:10:00,0,0,0,4,
64180,2017-12-28 21:10:00,0,0,0,4,
63739,2017-12-28 21:05:00,0,0,0,4,
63897,2017-12-28 21:00:00,0,0,0,4,
64565,2017-12-28 20:55:00,0,0,0,4,
65320,2017-12-28 20:27:00,0,0,0,4,
66763,2017-12-28 20:20:00,0,0,0,4,
67654,2017-12-28 20:05:00,0,0,0,4,
66174,2017-12-28 19:55:00,0,0,0,4,
67095,2017-12-28 19:55:00,0,0,0,4,
67489,2017-12-28 19:55:00,0,0,0,4,
67565,2017-12-28 19:45:00,0,0,0,4,
65714,2017-12-28 19:41:00,0,0,0,4,
65298,2017-12-28 19:30:00,0,0,0,4,
62117,2017-12-28 19:25:00,0,0,0,4,
63242,2017-12-28 19:25:00,0,0,0,4,
65920,2017-12-28 19:10:00,0,0,0,4,
63542,2017-12-28 19:05:00,0,0,0,4,
65570,2017-12-28 19:05:00,0,0,0,4,
63882,2017-12-28 19:00:00,0,0,0,4,
64118,2017-12-28 19:00:00,0,0,0,4,
65972,2017-12-28 19:00:00,0,0,0,4,
67347,2017-12-28 19:00:00,0,0,0,4,
67924,2017-12-28 18:38:00,0,0,0,4,
62868,2017-12-28 18:35:00,0,0,0,4,
65429,2017-12-28 18:29:00,0,0,0,4,
68157,2017-12-28 18:26:00,0,0,0,4,
64266,2017-12-28 18:25:00,0,0,0,4,
64025,2017-12-28 18:20:00,0,0,0,4,
66120,2017-12-28 18:20:00,0,0,0,4,
64239,2017-12-28 18:15:00,0,0,0,4,
62897,2017-12-28 18:10:00,0,0,0,4,
63717,2017-12-28 18:00:00,0,0,0,4,
67989,2017-12-28 17:55:00,0,0,0,4,
64777,2017-12-28 17:45:00,0,0,0,4,
65401,2017-12-28 17:43:00,0,0,0,4,
67745,2017-12-28 17:30:00,0,0,0,4,
63595,2017-12-28 17:25:00,0,0,0,4,
65960,2017-12-28 17:25:00,0,0,0,4,
66156,2017-12-28 17:25:00,0,0,0,4,
63401,2017-12-28 17:20:00,0,0,0,4,
66652,2017-12-28 17:15:00,0,0,0,4,
63996,2017-12-28 17:10:00,0,0,0,4,
65262,2017-12-28 17:10:00,0,0,0,4,
66596,2017-12-28 17:00:00,0,0,0,4,
68103,2017-12-28 16:47:00,0,0,0,4,
63147,2017-12-28 16:45:00,0,0,0,4,
64945,2017-12-28 16:44:00,0,0,0,4,
65063,2017-12-28 16:41:00,0,0,0,4,
63661,2017-12-28 16:40:00,0,0,0,4,
67879,2017-12-28 16:30:00,0,0,0,4,
66971,2017-12-28 16:20:00,0,0,0,4,
62244,2017-12-28 16:16:00,0,0,0,4,
65554,2017-12-28 15:56:00,0,0,0,4,
66416,2017-12-28 15:50:00,0,0,0,4,
64922,2017-12-28 15:48:00,0,0,0,4,
67062,2017-12-28 15:40:00,0,0,0,4,
66351,2017-12-28 15:35:00,0,0,0,4,
67105,2017-12-28 15:35:00,0,0,0,4,
63517,2017-12-28 15:25:00,0,0,0,4,
65897,2017-12-28 15:22:00,0,0,0,4,
64344,2017-12-28 15:20:00,0,0,0,4,
66147,2017-12-28 15:13:00,0,0,0,4,
63296,2017-12-28 15:10:00,0,0,0,4,
62187,2017-12-28 15:00:00,0,0,0,4,
65943,2017-12-28 15:00:00,0,0,0,4,
66871,2017-12-28 15:00:00,0,0,0,4,
67032,2017-12-28 15:00:00,0,0,0,4,
66508,2017-12-28 14:45:00,0,0,0,4,
64894,2017-12-28 14:36:00,0,0,0,4,
64747,2017-12-28 14:34:00,0,0,0,4,
63085,2017-12-28 14:25:00,0,0,0,4,
62526,2017-12-28 14:20:00,0,0,0,4,
61994,2017-12-28 14:15:00,0,0,0,4,
62990,2017-12-28 14:15:00,0,0,0,4,
65742,2017-12-28 14:07:00,0,0,0,4,
68149,2017-12-28 14:06:00,0,0,0,4,
65814,2017-12-28 14:03:00,0,0,0,4,
64281,2017-12-28 13:45:00,0,0,0,4,
62694,2017-12-28 13:40:00,0,0,0,4,
61943,2017-12-28 13:35:00,0,0,0,4,
62582,2017-12-28 13:35:00,0,0,0,4,
65670,2017-12-28 13:31:00,0,0,0,4,
67341,2017-12-28 13:30:00,0,0,0,4,
62775,2017-12-28 13:25:00,0,0,0,4,
62819,2017-12-28 13:20:00,0,0,0,4,
63183,2017-12-28 13:15:00,0,0,0,4,
65453,2017-12-28 13:11:00,0,0,0,4,
64209,2017-12-28 13:00:00,0,0,0,4,
64444,2017-12-28 13:00:00,0,0,0,4,
64727,2017-12-28 13:00:00,0,0,0,4,
64101,2017-12-28 12:55:00,0,0,0,4,
65627,2017-12-28 12:51:00,0,0,0,4,
67164,2017-12-28 12:50:00,0,0,0,4,
62279,2017-12-28 12:45:00,0,0,0,4,
62608,2017-12-28 12:45:00,0,0,0,4,
67231,2017-12-28 12:30:00,0,0,0,4,
64877,2017-12-28 12:29:00,0,0,0,4,
62791,2017-12-28 12:20:00,0,0,0,4,
68178,2017-12-28 12:17:00,0,0,0,4,
67907,2017-12-28 12:14:00,0,0,0,4,
62353,2017-12-28 12:05:00,0,0,0,4,
63678,2017-12-28 12:05:00,0,0,0,4,
64461,2017-12-28 12:05:00,0,0,0,4,
66046,2017-12-28 12:04:00,0,0,0,4,
67766,2017-12-28 12:00:00,0,0,0,4,
65027,2017-12-28 11:52:00,0,0,0,4,
68020,2017-12-28 11:52:00,0,0,0,4,
63968,2017-12-28 11:45:00,0,0,0,4,
66083,2017-12-28 11:41:00,0,0,0,4,
66445,2017-12-28 11:30:00,0,0,0,4,
63499,2017-12-28 11:20:00,0,0,0,4,
65525,2017-12-28 11:20:00,0,0,0,4,
67625,2017-12-28 11:20:00,0,0,0,4,
63315,2017-12-28 11:10:00,0,0,0,4,
63819,2017-12-28 11:00:00,0,0,0,4,
65783,2017-12-28 10:54:00,0,0,0,4,
62049,2017-12-28 10:50:00,0,0,0,4,
64859,2017-12-28 10:30:00,0,0,0,4,
65379,2017-12-28 10:24:00,0,0,0,4,
64080,2017-12-28 10:20:00,0,0,0,4,
64669,2017-12-28 10:00:00,0,0,0,4,
65843,2017-12-28 09:35:00,0,0,0,4,
63788,2017-12-28 09:30:00,0,0,0,4,
66680,2017-12-28 09:30:00,0,0,0,4,
67260,2017-12-28 09:30:00,0,0,0,4,
66566,2017-12-28 09:25:00,0,0,0,4,
63267,2017-12-28 09:10:00,0,0,0,4,
66902,2017-12-28 09:05:00,0,0,0,4,
63070,2017-12-28 09:00:00,0,0,0,4,
63203,2017-12-28 09:00:00,0,0,0,4,
66386,2017-12-28 08:55:00,0,0,0,4,
66317,2017-12-28 08:50:00,0,0,0,4,
62942,2017-12-28 08:40:00,0,0,0,4,
63655,2017-12-28 08:30:00,0,0,0,4,
67133,2017-12-28 08:30:00,0,0,0,4,
68037,2017-12-28 08:30:00,0,0,0,4,
64692,2017-12-28 08:25:00,0,0,0,4,
66539,2017-12-28 08:15:00,0,0,0,4,
65167,2017-12-28 08:10:00,0,0,0,4,
67668,2017-12-28 08:00:00,0,0,0,4,
62213,2017-12-28 07:53:00,0,0,0,4,
64625,2017-12-28 07:41:00,0,0,0,4,
63344,2017-12-28 07:40:00,0,0,0,4,
64154,2017-12-28 07:35:00,0,0,0,4,
65349,2017-12-28 07:31:00,0,0,0,4,
64996,2017-12-28 07:30:00,0,0,0,4,
66475,2017-12-28 07:25:00,0,0,0,4,
63566,2017-12-28 07:20:00,0,0,0,4,
62145,2017-12-28 07:15:00,0,0,0,4,
65495,2017-12-28 07:10:00,0,0,0,4,
63775,2017-12-28 07:00:00,0,0,0,4,
63948,2017-12-28 07:00:00,0,0,0,4,
65141,2017-12-28 07:00:00,0,0,0,4,
65596,2017-12-28 07:00:00,0,0,0,4,
62643,2017-12-28 06:55:00,0,0,0,4,
63021,2017-12-28 06:55:00,0,0,0,4,
66253,2017-12-28 06:40:00,0,0,0,4,
67272,2017-12-28 06:40:00,0,0,0,4,
63424,2017-12-28 06:20:00,0,0,0,4,
63629,2017-12-28 06:15:00,0,0,0,4,
62498,2017-12-28 06:10:00,0,0,0,4,
63132,2017-12-28 06:10:00,0,0,0,4,
67346,2017-12-28 06:09:00,0,0,0,4,
64375,2017-12-28 06:05:00,0,0,0,4,
64966,2017-12-28 06:00:00,0,0,0,4,
67389,2017-12-28 06:00:00,0,0,0,4,
67858,2017-12-28 06:00:00,0,0,0,4,
62326,2017-12-28 05:58:00,0,0,0,4,
64647,2017-12-28 05:50:00,0,0,0,4,
63923,2017-12-28 05:30:00,0,0,0,4,
64817,2017-12-28 05:30:00,0,0,0,4,
67516,2017-12-28 05:30:00,0,0,0,4,
65700,2017-12-28 05:14:00,0,0,0,4,
67723,2017-12-28 05:00:00,0,0,0,4,
67963,2017-12-28 05:00:00,0,0,0,4,
68075,2017-12-28 05:00:00,0,0,0,4,
67595,2017-12-28 04:45:00,0,0,0,4,
66232,2017-12-28 04:30:00,0,0,0,4,
64307,2017-12-28 04:15:00,0,0,0,4,
62850,2017-12-28 04:10:00,0,0,0,4,
68191,2017-12-28 04:05:00,0,0,0,4,
64053,2017-12-28 04:00:00,0,0,0,4,
67836,2017-12-28 04:00:00,0,0,0,4,
62383,2017-12-28 03:12:00,0,0,0,4,
66189,2017-12-28 02:20:00,0,0,0,4,
64591,2017-12-28 02:00:00,0,0,0,4,
66208,2017-12-28 01:50:00,0,0,0,4,
62439,2017-12-28 01:41:00,0,0,0,4,
62410,2017-12-28 01:36:00,0,0,0,4,
66839,2017-12-28 01:25:00,0,0,0,4,
62722,2017-12-28 00:55:00,0,0,0,4,
66626,2017-12-28 00:55:00,0,0,0,4,
67315,2017-12-28 00:30:00,0,0,0,4,
67216,2017-12-28 00:25:00,0,0,0,4,
61858,2017-12-27 23:55:00,0,0,0,4,
62022,2017-12-27 23:45:00,0,0,0,4,
66943,2017-12-27 23:40:00,0,0,0,4,
68068,2017-12-27 23:40:00,0,0,0,4,
62751,2017-12-27 23:30:00,0,0,0,4,
66793,2017-12-27 23:30:00,0,0,0,4,
66708,2017-12-27 23:20:00,0,0,0,4,
64402,2017-12-27 22:50:00,0,0,0,4,
67000,2017-12-27 22:45:00,0,0,0,4,
66731,2017-12-27 22:35:00,0,0,0,4,
61919,2017-12-27 22:30:00,0,0,0,4,
62615,2017-12-27 22:30:00,0,0,0,4,
64502,2017-12-27 22:00:00,0,0,0,4,
67796,2017-12-27 22:00:00,0,0,0,4,
62469,2017-12-27 21:50:00,0,0,0,4,
67386,2017-12-27 21:50:00,0,0,0,4,
61889,2017-12-27 21:45:00,0,0,0,4,
64698,2017-12-27 21:40:00,0,0,0,4,
67399,2017-12-27 21:30:00,0,0,0,4,
62171,2017-12-27 21:25:00,0,0,0,4,
61963,2017-12-27 21:10:00,0,0,0,4,
64179,2017-12-27 21:10:00,0,0,0,4,
65319,2017-12-27 20:32:00,0,0,0,4,
64471,2017-12-27 20:25:00,0,0,0,4,
64117,2017-12-27 20:20:00,0,0,0,4,
66762,2017-12-27 20:20:00,0,0,0,4,
66026,2017-12-27 20:15:00,0,0,0,4,
67653,2017-12-27 20:05:00,0,0,0,4,
65104,2017-12-27 20:03:00,0,0,0,4,
66173,2017-12-27 19:56:00,0,0,0,4,
67081,2017-12-27 19:55:00,0,0,0,4,
65760,2017-12-27 19:53:00,0,0,0,4,
67564,2017-12-27 19:45:00,0,0,0,4,
64024,2017-12-27 19:40:00,0,0,0,4,
63241,2017-12-27 19:30:00,0,0,0,4,
62116,2017-12-27 19:25:00,0,0,0,4,
66278,2017-12-27 19:24:00,0,0,0,4,
65919,2017-12-27 19:02:00,0,0,0,4,
67488,2017-12-27 19:00:00,0,0,0,4,
63400,2017-12-27 18:55:00,0,0,0,4,
65959,2017-12-27 18:49:00,0,0,0,4,
63716,2017-12-27 18:45:00,0,0,0,4,
67988,2017-12-27 18:37:00,0,0,0,4,
62867,2017-12-27 18:35:00,0,0,0,4,
65428,2017-12-27 18:35:00,0,0,0,4,
64265,2017-12-27 18:25:00,0,0,0,4,
63995,2017-12-27 18:20:00,0,0,0,4,
64238,2017-12-27 18:15:00,0,0,0,4,
62896,2017-12-27 18:10:00,0,0,0,4,
65062,2017-12-27 18:08:00,0,0,0,4,
65285,2017-12-27 18:02:00,0,0,0,4,
63594,2017-12-27 17:55:00,0,0,0,4,
63881,2017-12-27 17:55:00,0,0,0,4,
67365,2017-12-27 17:46:00,0,0,0,4,
62297,2017-12-27 17:30:00,0,0,0,4,
63738,2017-12-27 17:30:00,0,0,0,4,
67744,2017-12-27 17:30:00,0,0,0,4,
65553,2017-12-27 17:25:00,0,0,0,4,
64944,2017-12-27 17:22:00,0,0,0,4,
66651,2017-12-27 17:15:00,0,0,0,4,
64776,2017-12-27 17:14:00,0,0,0,4,
63457,2017-12-27 17:10:00,0,0,0,4,
63896,2017-12-27 17:00:00,0,0,0,4,
66595,2017-12-27 17:00:00,0,0,0,4,
66119,2017-12-27 16:50:00,0,0,0,4,
63541,2017-12-27 16:45:00,0,0,0,4,
64100,2017-12-27 16:45:00,0,0,0,4,
66004,2017-12-27 16:34:00,0,0,0,4,
67878,2017-12-27 16:30:00,0,0,0,4,
68102,2017-12-27 16:21:00,0,0,0,4,
66970,2017-12-27 16:20:00,0,0,0,4,
67923,2017-12-27 16:17:00,0,0,0,4,
62243,2017-12-27 16:16:00,0,0,0,4,
65400,2017-12-27 16:11:00,0,0,0,4,
65248,2017-12-27 16:03:00,0,0,0,4,
65865,2017-12-27 15:51:00,0,0,0,4,
66415,2017-12-27 15:50:00,0,0,0,4,
63104,2017-12-27 15:40:00,0,0,0,4,
64921,2017-12-27 15:40:00,0,0,0,4,
67061,2017-12-27 15:40:00,0,0,0,4,
66350,2017-12-27 15:35:00,0,0,0,4,
64343,2017-12-27 15:20:00,0,0,0,4,
63214,2017-12-27 15:10:00,0,0,0,4,
65221,2017-12-27 15:10:00,0,0,0,4,
63360,2017-12-27 15:05:00,0,0,0,4,
67031,2017-12-27 15:00:00,0,0,0,4,
66146,2017-12-27 14:55:00,0,0,0,4,
68203,2017-12-27 14:55:00,0,0,0,4,
66507,2017-12-27 14:45:00,0,0,0,4,
64746,2017-12-27 14:41:00,0,0,0,4,
62545,2017-12-27 14:30:00,0,0,0,4,
63295,2017-12-27 14:30:00,0,0,0,4,
62525,2017-12-27 14:20:00,0,0,0,4,
61993,2017-12-27 14:15:00,0,0,0,4,
62989,2017-12-27 14:15:00,0,0,0,4,
65798,2017-12-27 14:15:00,0,0,0,4,
64893,2017-12-27 14:14:00,0,0,0,4,
65078,2017-12-27 14:10:00,0,0,0,4,
63677,2017-12-27 13:50:00,0,0,0,4,
65741,2017-12-27 13:45:00,0,0,0,4,
62693,2017-12-27 13:40:00,0,0,0,4,
68019,2017-12-27 13:40:00,0,0,0,4,
61942,2017-12-27 13:35:00,0,0,0,4,
62581,2017-12-27 13:35:00,0,0,0,4,
62663,2017-12-27 13:35:00,0,0,0,4,
62774,2017-12-27 13:25:00,0,0,0,4,
65669,2017-12-27 13:21:00,0,0,0,4,
62818,2017-12-27 13:20:00,0,0,0,4,
64726,2017-12-27 13:20:00,0,0,0,4,
63859,2017-12-27 13:10:00,0,0,0,4,
64208,2017-12-27 13:00:00,0,0,0,4,
67163,2017-12-27 12:50:00,0,0,0,4,
64441,2017-12-27 12:47:00,0,0,0,4,
62607,2017-12-27 12:45:00,0,0,0,4,
65626,2017-12-27 12:35:00,0,0,0,4,
67340,2017-12-27 12:35:00,0,0,0,4,
67899,2017-12-27 12:21:00,0,0,0,4,
62790,2017-12-27 12:20:00,0,0,0,4,
68053,2017-12-27 12:17:00,0,0,0,4,
63654,2017-12-27 12:10:00,0,0,0,4,
62352,2017-12-27 12:05:00,0,0,0,4,
65026,2017-12-27 12:01:00,0,0,0,4,
66082,2017-12-27 12:00:00,0,0,0,4,
67765,2017-12-27 12:00:00,0,0,0,4,
66045,2017-12-27 11:58:00,0,0,0,4,
68177,2017-12-27 11:57:00,0,0,0,4,
66444,2017-12-27 11:30:00,0,0,0,4,
64858,2017-12-27 11:23:00,0,0,0,4,
63498,2017-12-27 11:20:00,0,0,0,4,
63967,2017-12-27 11:20:00,0,0,0,4,
67624,2017-12-27 11:10:00,0,0,0,4,
63818,2017-12-27 11:00:00,0,0,0,4,
65782,2017-12-27 11:00:00,0,0,0,4,
65524,2017-12-27 10:57:00,0,0,0,4,
62048,2017-12-27 10:50:00,0,0,0,4,
64079,2017-12-27 10:25:00,0,0,0,4,
64668,2017-12-27 10:25:00,0,0,0,4,
65378,2017-12-27 10:24:00,0,0,0,4,
63314,2017-12-27 10:00:00,0,0,0,4,
63947,2017-12-27 09:40:00,0,0,0,4,
64523,2017-12-27 09:35:00,0,0,0,4,
65842,2017-12-27 09:30:00,0,0,0,4,
66679,2017-12-27 09:30:00,0,0,0,4,
67259,2017-12-27 09:30:00,0,0,0,4,
65184,2017-12-27 09:25:00,0,0,0,4,
66565,2017-12-27 09:25:00,0,0,0,4,
62071,2017-12-27 09:20:00,0,0,0,4,
66901,2017-12-27 09:05:00,0,0,0,4,
63069,2017-12-27 09:00:00,0,0,0,4,
63202,2017-12-27 09:00:00,0,0,0,4,
66385,2017-12-27 08:55:00,0,0,0,4,
66316,2017-12-27 08:50:00,0,0,0,4,
64837,2017-12-27 08:45:00,0,0,0,4,
62941,2017-12-27 08:40:00,0,0,0,4,
64691,2017-12-27 08:40:00,0,0,0,4,
66850,2017-12-27 08:40:00,0,0,0,4,
63469,2017-12-27 08:30:00,0,0,0,4,
67132,2017-12-27 08:30:00,0,0,0,4,
65166,2017-12-27 08:23:00,0,0,0,4,
64315,2017-12-27 08:20:00,0,0,0,4,
66538,2017-12-27 08:15:00,0,0,0,4,
67680,2017-12-27 08:05:00,0,0,0,4,
67937,2017-12-27 08:05:00,0,0,0,4,
68025,2017-12-27 08:01:00,0,0,0,4,
63266,2017-12-27 08:00:00,0,0,0,4,
62212,2017-12-27 07:53:00,0,0,0,4,
64301,2017-12-27 07:45:00,0,0,0,4,
68132,2017-12-27 07:45:00,0,0,0,4,
65348,2017-12-27 07:41:00,0,0,0,4,
63343,2017-12-27 07:40:00,0,0,0,4,
65494,2017-12-27 07:39:00,0,0,0,4,
64153,2017-12-27 07:35:00,0,0,0,4,
64624,2017-12-27 07:30:00,0,0,0,4,
66474,2017-12-27 07:25:00,0,0,0,4,
63565,2017-12-27 07:20:00,0,0,0,4,
65595,2017-12-27 07:12:00,0,0,0,4,
65140,2017-12-27 07:07:00,0,0,0,4,
63774,2017-12-27 07:00:00,0,0,0,4,
64534,2017-12-27 07:00:00,0,0,0,4,
67962,2017-12-27 07:00:00,0,0,0,4,
62642,2017-12-27 06:55:00,0,0,0,4,
63020,2017-12-27 06:55:00,0,0,0,4,
66099,2017-12-27 06:55:00,0,0,0,4,
64646,2017-12-27 06:40:00,0,0,0,4,
67271,2017-12-27 06:40:00,0,0,0,4,
66252,2017-12-27 06:36:00,0,0,0,4,
63423,2017-12-27 06:30:00,0,0,0,4,
64995,2017-12-27 06:24:00,0,0,0,4,
62497,2017-12-27 06:10:00,0,0,0,4,
63131,2017-12-27 06:10:00,0,0,0,4,
63628,2017-12-27 06:05:00,0,0,0,4,
64374,2017-12-27 06:05:00,0,0,0,4,
67857,2017-12-27 06:00:00,0,0,0,4,
62325,2017-12-27 05:58:00,0,0,0,4,
64656,2017-12-27 05:55:00,0,0,0,4,
65699,2017-12-27 05:30:00,0,0,0,4,
67515,2017-12-27 05:30:00,0,0,0,4,
67722,2017-12-27 05:00:00,0,0,0,4,
68074,2017-12-27 05:00:00,0,0,0,4,
64790,2017-12-27 04:50:00,0,0,0,4,
67594,2017-12-27 04:45:00,0,0,0,4,
63922,2017-12-27 04:20:00,0,0,0,4,
62849,2017-12-27 04:10:00,0,0,0,4,
64052,2017-12-27 04:05:00,0,0,0,4,
67385,2017-12-27 04:00:00,0,0,0,4,
67835,2017-12-27 04:00:00,0,0,0,4,
62382,2017-12-27 03:12:00,0,0,0,4,
64590,2017-12-27 02:00:00,0,0,0,4,
66207,2017-12-27 01:50:00,0,0,0,4,
62438,2017-12-27 01:41:00,0,0,0,4,
62409,2017-12-27 01:36:00,0,0,0,4,
62552,2017-12-27 01:30:00,0,0,0,4,
66838,2017-12-27 01:25:00,0,0,0,4,
62721,2017-12-27 00:55:00,0,0,0,4,
66625,2017-12-27 00:55:00,0,0,0,4,
67284,2017-12-27 00:30:00,0,0,0,4,
67215,2017-12-27 00:25:00,0,0,0,4,
66916,2017-12-26 23:55:00,0,0,0,4,
62021,2017-12-26 23:45:00,0,0,0,4,
66942,2017-12-26 23:40:00,0,0,0,4,
62750,2017-12-26 23:30:00,0,0,0,4,
66792,2017-12-26 23:30:00,0,0,0,4,
66707,2017-12-26 23:20:00,0,0,0,4,
64401,2017-12-26 22:50:00,0,0,0,4,
64488,2017-12-26 22:45:00,0,0,0,4,
66999,2017-12-26 22:45:00,0,0,0,4,
61918,2017-12-26 22:30:00,0,0,0,4,
64564,2017-12-26 22:07:00,0,0,0,4,
67388,2017-12-26 22:00:00,0,0,0,4,
67795,2017-12-26 22:00:00,0,0,0,4,
62468,2017-12-26 21:50:00,0,0,0,4,
61888,2017-12-26 21:45:00,0,0,0,4,
65755,2017-12-26 21:36:00,0,0,0,4,
62170,2017-12-26 21:25:00,0,0,0,4,
64178,2017-12-26 21:10:00,0,0,0,4,
67398,2017-12-26 21:00:00,0,0,0,4,
64023,2017-12-26 20:55:00,0,0,0,4,
62912,2017-12-26 20:50:00,0,0,0,4,
66761,2017-12-26 20:20:00,0,0,0,4,
65318,2017-12-26 20:19:00,0,0,0,4,
66172,2017-12-26 20:15:00,0,0,0,4,
67652,2017-12-26 20:05:00,0,0,0,4,
67080,2017-12-26 19:55:00,0,0,0,4,
65988,2017-12-26 19:47:00,0,0,0,4,
66277,2017-12-26 19:45:00,0,0,0,4,
64126,2017-12-26 19:40:00,0,0,0,4,
66118,2017-12-26 19:39:00,0,0,0,4,
65569,2017-12-26 19:37:00,0,0,0,4,
62115,2017-12-26 19:25:00,0,0,0,4,
65918,2017-12-26 19:15:00,0,0,0,4,
67563,2017-12-26 19:15:00,0,0,0,4,
65971,2017-12-26 19:00:00,0,0,0,4,
67487,2017-12-26 19:00:00,0,0,0,4,
63880,2017-12-26 18:55:00,0,0,0,4,
68156,2017-12-26 18:51:00,0,0,0,4,
63399,2017-12-26 18:50:00,0,0,0,4,
64264,2017-12-26 18:25:00,0,0,0,4,
65247,2017-12-26 18:20:00,0,0,0,4,
65427,2017-12-26 18:20:00,0,0,0,4,
67922,2017-12-26 18:18:00,0,0,0,4,
63737,2017-12-26 18:15:00,0,0,0,4,
64237,2017-12-26 18:15:00,0,0,0,4,
62895,2017-12-26 18:10:00,0,0,0,4,
67987,2017-12-26 17:58:00,0,0,0,4,
64943,2017-12-26 17:45:00,0,0,0,4,
63240,2017-12-26 17:40:00,0,0,0,4,
63994,2017-12-26 17:40:00,0,0,0,4,
64452,2017-12-26 17:35:00,0,0,0,4,
62296,2017-12-26 17:30:00,0,0,0,4,
67743,2017-12-26 17:30:00,0,0,0,4,
65284,2017-12-26 17:26:00,0,0,0,4,
64775,2017-12-26 17:20:00,0,0,0,4,
63593,2017-12-26 17:15:00,0,0,0,4,
64099,2017-12-26 17:05:00,0,0,0,4,
66594,2017-12-26 17:00:00,0,0,0,4,
68101,2017-12-26 16:49:00,0,0,0,4,
66145,2017-12-26 16:48:00,0,0,0,4,
63213,2017-12-26 16:45:00,0,0,0,4,
63540,2017-12-26 16:45:00,0,0,0,4,
63715,2017-12-26 16:45:00,0,0,0,4,
67877,2017-12-26 16:30:00,0,0,0,4,
65813,2017-12-26 16:20:00,0,0,0,4,
66969,2017-12-26 16:20:00,0,0,0,4,
62242,2017-12-26 16:16:00,0,0,0,4,
66003,2017-12-26 15:50:00,0,0,0,4,
66414,2017-12-26 15:50:00,0,0,0,4,
64920,2017-12-26 15:45:00,0,0,0,4,
67060,2017-12-26 15:40:00,0,0,0,4,
63434,2017-12-26 15:35:00,0,0,0,4,
66349,2017-12-26 15:35:00,0,0,0,4,
67104,2017-12-26 15:35:00,0,0,0,4,
64440,2017-12-26 15:30:00,0,0,0,4,
64342,2017-12-26 15:20:00,0,0,0,4,
65536,2017-12-26 15:16:00,0,0,0,4,
64725,2017-12-26 15:13:00,0,0,0,4,
63103,2017-12-26 15:10:00,0,0,0,4,
63294,2017-12-26 15:05:00,0,0,0,4,
63858,2017-12-26 15:05:00,0,0,0,4,
66870,2017-12-26 15:00:00,0,0,0,4,
67030,2017-12-26 15:00:00,0,0,0,4,
68018,2017-12-26 14:49:00,0,0,0,4,
66506,2017-12-26 14:45:00,0,0,0,4,
68176,2017-12-26 14:23:00,0,0,0,4,
62186,2017-12-26 14:20:00,0,0,0,4,
62524,2017-12-26 14:20:00,0,0,0,4,
61992,2017-12-26 14:15:00,0,0,0,4,
62988,2017-12-26 14:15:00,0,0,0,4,
65220,2017-12-26 14:10:00,0,0,0,4,
65452,2017-12-26 14:05:00,0,0,0,4,
65740,2017-12-26 13:52:00,0,0,0,4,
62692,2017-12-26 13:40:00,0,0,0,4,
64892,2017-12-26 13:40:00,0,0,0,4,
62580,2017-12-26 13:35:00,0,0,0,4,
62662,2017-12-26 13:35:00,0,0,0,4,
62960,2017-12-26 13:35:00,0,0,0,4,
65713,2017-12-26 13:31:00,0,0,0,4,
62773,2017-12-26 13:25:00,0,0,0,4,
62817,2017-12-26 13:20:00,0,0,0,4,
63182,2017-12-26 13:15:00,0,0,0,4,
65061,2017-12-26 13:14:00,0,0,0,4,
65467,2017-12-26 13:05:00,0,0,0,4,
64207,2017-12-26 13:00:00,0,0,0,4,
67162,2017-12-26 12:50:00,0,0,0,4,
65625,2017-12-26 12:46:00,0,0,0,4,
62278,2017-12-26 12:45:00,0,0,0,4,
62606,2017-12-26 12:45:00,0,0,0,4,
66081,2017-12-26 12:38:00,0,0,0,4,
62789,2017-12-26 12:20:00,0,0,0,4,
65201,2017-12-26 12:12:00,0,0,0,4,
